Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Administrative_buckets,AdministrativeDuration_buckets,Informational_buckets,InformationalDuration_buckets,ProductRelated_buckets,ProductRelatedDuration_buckets,BounceRates_buckets,ExitRates_buckets,PageValues_buckets,SpecialDay_buckets
Aug,1,1,4,4,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Nov,2,2,1,3,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
Oct,2,4,5,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,1,1,7,3,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Oct,3,3,6,1,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
June,2,2,3,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,High,VeryLow,VeryLow
June,1,1,4,1,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
Oct,3,2,3,6,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,3,2,3,2,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Nov,2,4,4,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
June,2,4,3,4,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryHigh,VeryHigh,VeryLow,VeryLow
Sep,2,2,1,13,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,High,VeryLow,VeryLow
Nov,2,2,9,2,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,2,5,1,2,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Oct,1,8,8,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,2,2,1,2,New_Visitor,True,False,Low,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Aug,4,1,1,3,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Sep,2,2,9,2,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,3,2,1,2,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Jul,2,5,4,1,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
Aug,3,2,1,5,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
June,1,1,3,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
June,2,2,9,13,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
Sep,2,2,4,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
Nov,2,2,4,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
June,2,2,2,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Oct,2,5,6,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Medium,High,VeryLow,VeryLow
Nov,2,2,2,4,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Oct,1,1,1,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Medium,Medium,VeryLow,VeryLow
Aug,2,2,6,5,New_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Jul,2,5,2,3,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Nov,2,2,6,20,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Medium,High,VeryLow,VeryLow
Jul,1,1,1,4,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,High,High,VeryLow,VeryLow
Sep,3,2,1,6,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Jul,2,2,1,3,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,High,High,VeryLow,VeryLow
Oct,1,1,3,2,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,2,2,2,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Sep,2,4,3,4,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Jul,2,2,3,3,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Oct,2,2,3,2,Returning_Visitor,True,False,VeryLow,High,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Nov,2,2,7,3,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Aug,1,1,1,6,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Oct,3,2,3,2,Returning_Visitor,False,False,VeryLow,Low,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Sep,3,2,3,2,Returning_Visitor,True,False,Low,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Oct,2,2,1,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Sep,1,1,4,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Sep,3,2,3,2,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Aug,2,4,4,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
June,2,2,1,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,2,2,7,3,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
Jul,2,2,1,1,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,High,VeryLow,VeryLow
Oct,2,2,1,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Oct,1,2,7,4,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Nov,3,2,9,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Medium,Medium,VeryLow,VeryLow
Sep,1,1,1,3,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
Oct,2,2,1,2,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Jul,2,2,6,13,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Medium,VeryHigh,VeryLow,VeryLow
Jul,4,2,7,2,New_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Oct,4,1,8,2,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,Medium,VeryLow
Sep,3,2,6,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Aug,4,1,3,1,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Jul,3,2,1,13,Returning_Visitor,False,False,VeryLow,,VeryLow,Low,VeryLow,VeryLow,Medium,Medium,VeryLow,VeryLow
Sep,3,2,2,1,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Nov,3,2,8,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,2,4,3,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Jul,2,2,4,13,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Jul,3,3,4,1,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,3,2,1,5,New_Visitor,True,False,Low,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Sep,2,2,1,2,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Jul,2,2,3,13,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,High,VeryLow,VeryLow
June,2,2,4,3,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,High,VeryLow,VeryLow
Nov,2,2,1,20,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Jul,3,2,4,3,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Jul,3,2,1,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Medium,High,VeryLow,VeryLow
Sep,2,2,3,3,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,High,VeryLow,VeryLow
Nov,1,1,3,2,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Jul,2,2,1,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
Oct,2,4,9,4,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Oct,2,6,1,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Sep,1,2,1,2,New_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Aug,2,10,6,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Jul,1,2,2,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Jul,3,2,1,2,Returning_Visitor,True,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
June,1,1,2,3,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,High,High,VeryLow,VeryLow
Aug,2,2,6,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
June,2,2,7,6,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryHigh,VeryHigh,VeryLow,VeryLow
Jul,2,4,6,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Aug,2,2,1,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Medium,High,VeryLow,VeryLow
Jul,2,2,3,2,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
June,3,2,1,3,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Jul,3,2,8,1,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Aug,1,2,1,4,Returning_Visitor,True,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Sep,1,2,5,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Jul,3,2,1,5,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
Sep,2,2,5,5,Returning_Visitor,True,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
June,2,2,9,2,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Jul,1,1,3,3,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Nov,1,1,1,3,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Sep,1,1,3,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Jul,1,1,1,2,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Aug,2,10,7,3,Returning_Visitor,False,False,Medium,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Sep,1,1,1,5,New_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,1,1,9,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Jul,3,2,3,13,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Sep,3,2,3,4,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
Jul,3,2,3,3,Returning_Visitor,True,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Medium,High,VeryLow,VeryLow
Oct,4,1,5,2,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,Low,VeryLow
Aug,2,2,6,5,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,High,VeryLow,VeryLow
Nov,2,2,9,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Jul,2,2,6,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Aug,2,2,7,1,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Medium,High,VeryLow,VeryLow
Jul,3,2,6,13,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryHigh,VeryHigh,VeryLow,VeryLow
Nov,2,2,5,6,Returning_Visitor,False,False,VeryLow,Low,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,2,4,1,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Nov,2,2,6,2,Returning_Visitor,False,False,Low,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Oct,1,1,3,3,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Medium,High,VeryLow,VeryLow
Nov,3,2,6,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
Oct,3,2,1,13,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Medium,Medium,VeryLow,VeryLow
Oct,2,2,3,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Oct,4,1,1,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Sep,2,2,1,5,New_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Sep,2,2,9,2,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,2,2,6,2,New_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Jul,2,10,3,2,Returning_Visitor,True,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,High,VeryLow,VeryLow
Sep,3,2,1,13,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,High,High,VeryLow,VeryLow
Sep,2,4,3,2,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Sep,2,2,8,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Nov,2,2,1,20,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Jul,1,1,1,5,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Sep,1,1,7,5,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Oct,3,2,6,3,Returning_Visitor,False,False,Low,Low,VeryLow,Low,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
June,2,2,1,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,High,VeryHigh,VeryLow,VeryLow
June,2,2,8,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Sep,2,2,2,2,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Jul,2,4,7,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryHigh,VeryHigh,VeryLow,VeryLow
Aug,1,1,4,1,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Medium,High,VeryLow,VeryLow
Oct,2,2,4,2,Returning_Visitor,True,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Aug,3,2,3,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
Nov,2,10,2,4,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Sep,3,2,1,5,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Jul,1,1,5,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
June,2,4,3,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Sep,4,1,1,2,New_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Jul,2,2,1,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,High,VeryLow,VeryLow
Nov,2,2,3,13,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryHigh,VeryHigh,VeryLow,VeryLow
June,4,2,3,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Oct,1,1,4,3,Returning_Visitor,False,False,Low,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
Nov,1,1,4,2,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Jul,2,5,1,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
June,2,2,1,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,1,1,3,2,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Jul,1,1,6,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Low,Medium,VeryLow,VeryLow
June,1,1,6,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,3,2,3,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
June,3,2,1,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
June,2,2,4,13,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,High,VeryLow,VeryLow
Aug,4,1,1,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Sep,2,2,3,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Aug,2,2,3,2,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Sep,1,1,6,5,New_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Nov,1,1,3,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Jul,3,2,1,6,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Nov,2,2,2,1,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,Low,VeryLow
Aug,3,2,5,13,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Medium,High,VeryLow,VeryLow
Jul,3,2,1,2,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
June,1,1,1,2,Returning_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,Medium,High,VeryLow,VeryLow
Aug,2,4,2,3,Returning_Visitor,False,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Nov,3,2,1,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Aug,3,2,3,5,New_Visitor,True,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Aug,1,1,3,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryHigh,VeryHigh,VeryLow,VeryLow
Sep,1,1,7,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow
Jul,3,2,4,1,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryHigh,VeryHigh,VeryLow,VeryLow
Nov,2,2,1,4,Returning_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
Oct,2,2,1,2,New_Visitor,False,False,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow,VeryLow
Nov,1,1,1,3,Returning_Visitor,True,True,VeryLow,VeryLow,VeryLow,Low,VeryLow,VeryLow,VeryLow,Medium,VeryLow,VeryLow
